step 00026 (0.92%) | loss: 4.773053 | lrm: 1.00 | dt: 1456.78ms | tok/sec: 89,973 | mfu: 0.00 | epoch: 1 | total time: 0.40m
step 00027 (0.95%) | loss: 4.713089 | lrm: 1.00 | dt: 1460.48ms | tok/sec: 89,745 | mfu: 0.00 | epoch: 1 | total time: 0.43m
step 00028 (0.98%) | loss: 4.687432 | lrm: 1.00 | dt: 1460.31ms | tok/sec: 89,756 | mfu: 0.00 | epoch: 1 | total time: 0.45m
step 00029 (1.02%) | loss: 4.630559 | lrm: 1.00 | dt: 1460.90ms | tok/sec: 89,719 | mfu: 0.00 | epoch: 1 | total time: 0.47m
step 00030 (1.06%) | loss: 4.587192 | lrm: 1.00 | dt: 1463.13ms | tok/sec: 89,583 | mfu: 0.00 | epoch: 1 | total time: 0.50m
step 00031 (1.09%) | loss: 4.541155 | lrm: 1.00 | dt: 1466.14ms | tok/sec: 89,399 | mfu: 0.00 | epoch: 1 | total time: 0.52m
step 00032 (1.13%) | loss: 4.482948 | lrm: 1.00 | dt: 1466.83ms | tok/sec: 89,357 | mfu: 0.00 | epoch: 1 | total time: 0.55m
step 00033 (1.16%) | loss: 4.461336 | lrm: 1.00 | dt: 1469.58ms | tok/sec: 89,190 | mfu: 0.00 | epoch: 1 | total time: 0.57m
step 00034 (1.19%) | loss: 4.433135 | lrm: 1.00 | dt: 1469.81ms | tok/sec: 89,176 | mfu: 0.00 | epoch: 1 | total time: 0.60m
step 00035 (1.22%) | loss: 4.420860 | lrm: 1.00 | dt: 1472.33ms | tok/sec: 89,023 | mfu: 0.00 | epoch: 1 | total time: 0.62m
step 00036 (1.25%) | loss: 4.391666 | lrm: 1.00 | dt: 1471.52ms | tok/sec: 89,072 | mfu: 0.00 | epoch: 1 | total time: 0.65m
step 00037 (1.29%) | loss: 4.367989 | lrm: 1.00 | dt: 1476.11ms | tok/sec: 88,795 | mfu: 0.00 | epoch: 1 | total time: 0.67m
step 00038 (1.32%) | loss: 4.300281 | lrm: 1.00 | dt: 1472.83ms | tok/sec: 88,993 | mfu: 0.00 | epoch: 1 | total time: 0.69m
step 00039 (1.36%) | loss: 4.288897 | lrm: 1.00 | dt: 1476.14ms | tok/sec: 88,793 | mfu: 0.00 | epoch: 1 | total time: 0.72m
step 00040 (1.40%) | loss: 4.261025 | lrm: 1.00 | dt: 1474.87ms | tok/sec: 88,870 | mfu: 0.00 | epoch: 1 | total time: 0.74m
step 00041 (1.43%) | loss: 4.235923 | lrm: 1.00 | dt: 1480.99ms | tok/sec: 88,503 | mfu: 0.00 | epoch: 1 | total time: 0.77m
step 00042 (1.46%) | loss: 4.199648 | lrm: 1.00 | dt: 1477.12ms | tok/sec: 88,734 | mfu: 0.00 | epoch: 1 | total time: 0.79m
step 00043 (1.50%) | loss: 4.194099 | lrm: 1.00 | dt: 1480.37ms | tok/sec: 88,540 | mfu: 0.00 | epoch: 1 | total time: 0.82m
step 00044 (1.53%) | loss: 4.171058 | lrm: 1.00 | dt: 1478.10ms | tok/sec: 88,676 | mfu: 0.00 | epoch: 1 | total time: 0.84m
step 00045 (1.57%) | loss: 4.136807 | lrm: 1.00 | dt: 1481.09ms | tok/sec: 88,496 | mfu: 0.00 | epoch: 1 | total time: 0.87m
step 00046 (1.60%) | loss: 4.116805 | lrm: 1.00 | dt: 1477.05ms | tok/sec: 88,739 | mfu: 0.00 | epoch: 1 | total time: 0.89m
step 00047 (1.64%) | loss: 4.109905 | lrm: 1.00 | dt: 1481.34ms | tok/sec: 88,482 | mfu: 0.00 | epoch: 1 | total time: 0.92m
step 00048 (1.66%) | loss: 4.083969 | lrm: 1.00 | dt: 1479.92ms | tok/sec: 88,567 | mfu: 0.00 | epoch: 1 | total time: 0.94m
step 00049 (1.70%) | loss: 4.059113 | lrm: 1.00 | dt: 1479.12ms | tok/sec: 88,615 | mfu: 0.00 | epoch: 1 | total time: 0.97m
step 00050 (1.73%) | loss: 4.053230 | lrm: 1.00 | dt: 1474.12ms | tok/sec: 88,915 | mfu: 0.00 | epoch: 1 | total time: 0.99m
step 00051 (1.77%) | loss: 4.023450 | lrm: 1.00 | dt: 1477.18ms | tok/sec: 88,731 | mfu: 0.00 | epoch: 1 | total time: 1.02m
step 00052 (1.80%) | loss: 4.008755 | lrm: 1.00 | dt: 1474.25ms | tok/sec: 88,907 | mfu: 0.00 | epoch: 1 | total time: 1.04m
step 00053 (1.84%) | loss: 3.986271 | lrm: 1.00 | dt: 1475.55ms | tok/sec: 88,829 | mfu: 0.00 | epoch: 1 | total time: 1.06m
step 00054 (1.88%) | loss: 3.986556 | lrm: 1.00 | dt: 1472.59ms | tok/sec: 89,007 | mfu: 0.00 | epoch: 1 | total time: 1.09m
step 00055 (1.91%) | loss: 3.977275 | lrm: 1.00 | dt: 1473.78ms | tok/sec: 88,935 | mfu: 0.00 | epoch: 1 | total time: 1.11m
step 00056 (1.95%) | loss: 3.970634 | lrm: 1.00 | dt: 1472.41ms | tok/sec: 89,018 | mfu: 0.00 | epoch: 1 | total time: 1.14m
step 00057 (1.98%) | loss: 3.960457 | lrm: 1.00 | dt: 1472.32ms | tok/sec: 89,023 | mfu: 0.00 | epoch: 1 | total time: 1.16m
